venue,asset,kind,instrument,expiry,strike,cp,bid_coin,ask_coin,mark_coin,bid_usd,ask_usd,mark_iv,underlying,open_interest,volume,delta,vega,gamma,theta,funding_8h
deribit,BTC,option,BTC-28AUG26-71000-C,28AUG26,71000,C,0.0035,0.0038,0.00366009,223.21929,242.352372,30.6,63923.28,1421.3,104.6,,,,,
deribit,BTC,option,BTC-25SEP26-102000-C,25SEP26,102000,C,0.0003,0.0006,0.00033393,19.133081999999998,38.266163999999996,47.02,64160.31,92.2,2.0,,,,,
deribit,BTC,option,BTC-26MAR27-102000-C,26MAR27,102000,C,0.0145,0.0155,0.0150384,924.7656300000001,988.5425700000001,39.91,65502.21,105.8,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-78000-P,25DEC26,78000,P,0.233,0.2385,0.23566502,14860.027020000001,15210.80019,37.99,64838.8,234.6,0.0,,,,,
deribit,BTC,option,BTC-7AUG26-58000-P,7AUG26,58000,P,0.0005,0.0007,0.00056851,31.88847,44.643858,50.46,63783.71,1324.0,245.1,-0.0282,4.14124,2e-05,-28.3867,
deribit,BTC,option,BTC-28AUG26-71000-P,28AUG26,71000,P,0.112,0.119,0.11436437,7143.01728,7589.45586,30.6,63923.11,11.5,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-76000-P,25JUN27,76000,P,0.248,0.253,0.24939044,15816.681120000001,16135.565820000002,41.23,66250.16,0.2,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-80000-C,25SEP26,80000,C,0.0024,0.0025,0.00249542,153.06465599999999,159.44235,33.78,64160.31,3189.8,16.3,,,,,
deribit,BTC,option,BTC-25JUN27-78000-C,25JUN27,78000,C,0.092,0.0945,0.09317811,5867.47848,6026.92083,41.08,66250.16,9.0,0.1,,,,,
deribit,BTC,option,BTC-28AUG26-58000-C,28AUG26,58000,C,0.0975,0.103,0.10111018,6218.25165,6569.02482,38.6,63923.28,155.1,0.0,,,,,
deribit,BTC,option,BTC-5AUG26-64000-P,5AUG26,64000,P,0.009,0.01,0.00968913,573.9924599999999,637.7694,28.16,63758.56,0.2,0.2,-0.56395,17.04967,0.00032,-142.78821,
deribit,BTC,option,BTC-5AUG26-63500-P,5AUG26,63500,P,0.0055,0.0065,0.00602848,350.77317,414.55011,29.18,63758.56,2.9,2.6,-0.40467,16.77655,0.00031,-145.63444,
deribit,BTC,option,BTC-5AUG26-62000-C,5AUG26,62000,C,0.0255,0.0325,0.02885104,1626.31197,2072.75055,34.33,63758.56,0.1,0.1,0.89146,8.06324,0.00013,-82.32804,
deribit,BTC,option,BTC-25JUN27-62000-C,25JUN27,62000,C,0.188,0.191,0.19029752,11990.06472,12181.395540000001,43.11,66250.16,94.3,0.1,,,,,
deribit,BTC,option,BTC-25SEP26-92000-P,25SEP26,92000,P,0.3855,0.489,0.43445535,24586.01037,31186.92366,40.04,64160.31,4.0,0.0,,,,,
deribit,BTC,option,BTC-5AUG26-65500-C,5AUG26,65500,C,0.0005,0.0008,0.00063821,31.88847,51.02155200000001,27.6,63758.56,88.2,15.6,0.08052,6.46831,0.00013,-44.63568,
deribit,BTC,option,BTC-26MAR27-58000-C,26MAR27,58000,C,0.1915,0.195,0.19406388,12213.284010000001,12436.5033,42.96,65502.21,5.2,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-94000-C,26MAR27,94000,C,0.023,0.024,0.02360135,1466.86962,1530.6465600000001,39.39,65502.21,130.5,4.3,,,,,
deribit,BTC,option,BTC-28AUG26-53000-P,28AUG26,53000,P,0.0027,0.0031,0.00284814,172.19773800000002,197.708514,46.41,63923.28,728.2,169.4,,,,,
deribit,BTC,option,BTC-26MAR27-72000-C,26MAR27,72000,C,0.089,0.091,0.08996347,5676.14766,5803.70154,40.04,65502.21,64.1,0.0,,,,,
deribit,BTC,option,BTC-5AUG26-65000-P,5AUG26,65000,P,0.017,0.0245,0.02089621,1084.2079800000001,1562.53503,27.08,63758.1,0.0,0.0,-0.84241,10.43129,0.00021,-84.01812,
deribit,BTC,option,BTC-25JUN27-50000-C,25JUN27,50000,C,0.3025,0.306,0.3048465,19292.52435,19515.74364,46.55,66250.16,17.1,0.1,,,,,
deribit,BTC,option,BTC-25DEC26-55000-C,25DEC26,55000,C,0.191,0.1945,0.19283129,12181.395540000001,12404.61483,43.03,64838.8,43.5,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-52000-C,25SEP26,52000,C,0.194,0.1995,0.19791026,12372.72636,12723.499530000001,45.42,64160.31,75.0,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-69000-P,28AUG26,69000,P,0.0845,0.091,0.08678151,5389.151430000001,5803.70154,30.52,63923.28,49.4,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-240000-C,25DEC26,240000,C,,0.0003,8.23e-05,0.0,19.133081999999998,62.53,64838.7,874.4,0.0,,,,,
deribit,BTC,option,BTC-14AUG26-55000-C,14AUG26,55000,C,0.1075,0.1705,0.1394298,6856.02105,10873.968270000001,48.51,63828.84,0.0,0.0,0.967,8.04145,1e-05,-18.26395,
deribit,BTC,option,BTC-6AUG26-59000-C,6AUG26,59000,C,0.0415,0.1075,0.07517087,2646.74301,6856.02105,47.16,63768.79,0.0,0.0,0.97475,3.22293,2e-05,-28.35181,
deribit,BTC,option,BTC-26MAR27-66000-P,26MAR27,66000,P,0.1335,0.1365,0.13465006,8514.22149,8705.552310000001,40.92,65502.21,124.9,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-75000-C,25DEC26,75000,C,0.0415,0.043,0.04242376,2646.74301,2742.4084199999998,38.04,64838.8,1843.4,100.1,,,,,
deribit,BTC,option,BTC-6AUG26-65500-P,6AUG26,65500,P,0.025,0.0535,0.02891957,1594.4235,3412.06629,28.73,63768.39,0.0,0.0,-0.85539,12.43949,0.00014,-66.64592,
deribit,BTC,option,BTC-26MAR27-35000-P,26MAR27,35000,P,0.013,0.0135,0.01345014,829.10022,860.98869,57.71,65502.21,589.5,3.1,,,,,
deribit,BTC,option,BTC-25JUN27-30000-C,25JUN27,30000,C,0.5595,0.5625,0.56111759,35683.19793,35874.52875,60.31,66250.16,36.6,0.0,,,,,
deribit,BTC,option,BTC-30OCT26-73000-C,30OCT26,73000,C,0.024,0.025,0.02470483,1530.6465600000001,1594.4235,34.99,64404.81,11.1,1.2,,,,,
deribit,BTC,option,BTC-28AUG26-61000-P,28AUG26,61000,P,0.017,0.0175,0.01722649,1084.2079800000001,1116.0964500000002,35.05,63923.28,660.4,132.9,,,,,
deribit,BTC,option,BTC-4AUG26-64000-P,4AUG26,64000,P,0.006,0.007,0.00676093,382.66164000000003,446.43858,26.2,63749.12,3.1,3.1,-0.61237,10.55517,0.00053,-138.24152,
deribit,BTC,option,BTC-21AUG26-61000-P,21AUG26,61000,P,0.012,0.013,0.01233497,765.3232800000001,829.10022,34.47,63881.99,56.7,2.9,-0.25831,45.46086,7e-05,-44.32814,
deribit,BTC,option,BTC-4AUG26-64000-C,4AUG26,64000,C,0.0026,0.0031,0.00282598,165.820044,197.708514,26.2,63749.12,113.6,113.8,0.38763,10.55517,0.00053,-138.24152,
deribit,BTC,option,BTC-5AUG26-64500-C,5AUG26,64500,C,0.0028,0.0033,0.0030622,178.575432,210.46390200000002,27.49,63758.56,212.0,182.5,0.28013,14.57734,0.00028,-119.18553,
deribit,BTC,option,BTC-4AUG26-57000-P,4AUG26,57000,P,,0.0001,1.2e-07,0.0,6.377694000000001,63.13,63749.12,24.4,5.0,-2e-05,0.00205,0.0,-0.0066,
deribit,BTC,option,BTC-25SEP26-50000-P,25SEP26,50000,P,0.006,0.0065,0.0064027,382.66164000000003,414.55011,48.16,64160.31,3708.5,1.6,,,,,
deribit,BTC,option,BTC-7AUG26-80000-P,7AUG26,80000,P,0.2125,0.3,0.25424376,13552.59975,19133.082,56.7,63783.71,0.1,0.0,-0.99996,0.01069,0.0,-0.08235,
deribit,BTC,option,BTC-26MAR27-64000-P,26MAR27,64000,P,0.118,0.12,0.11897851,7525.67892,7653.2328,41.34,65502.21,143.1,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-61000-C,28AUG26,61000,C,0.061,0.0645,0.06296204,3890.39334,4113.6126300000005,35.05,63923.28,591.7,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-115000-P,26MAR27,115000,P,0.7,0.8405,0.76316558,44643.858,53604.518070000006,40.85,65502.21,1.1,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-35000-C,26MAR27,35000,C,0.4775,0.48,0.47912176,30453.48885,30612.9312,57.71,65502.04,5.0,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-54000-P,25JUN27,54000,P,0.0765,0.079,0.07778767,4878.93591,5038.37826,45.17,66250.16,17.9,0.0,,,,,
deribit,BTC,option,BTC-14AUG26-63000-C,14AUG26,63000,C,0.0285,0.0295,0.02891257,1817.64279,1881.41973,32.17,63828.84,43.8,2.7,0.60638,42.01355,0.00011,-63.26595,
deribit,BTC,option,BTC-25SEP26-140000-P,25SEP26,140000,P,1.1085,1.2625,1.18217244,70696.73799000001,80518.38675,67.85,64160.31,1.4,0.0,,,,,
deribit,BTC,option,BTC-21AUG26-59000-P,21AUG26,59000,P,0.0065,0.0075,0.00697029,414.55011,478.32705,37.29,63881.99,101.7,0.2,-0.15581,33.62459,5e-05,-35.45872,
deribit,BTC,option,BTC-28AUG26-70000-C,28AUG26,70000,C,0.0048,0.0055,0.00525493,306.12931199999997,350.77317,30.59,63923.28,2031.2,389.8,,,,,
deribit,BTC,option,BTC-26MAR27-108000-P,26MAR27,108000,P,0.6555,0.665,0.65948582,41805.78417,42411.665100000006,40.22,65502.21,0.1,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-180000-C,26MAR27,180000,C,0.0009,0.0014,0.00107625,57.399246,89.287716,49.28,65502.21,641.5,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-84000-P,26MAR27,84000,P,0.3235,0.3295,0.32582029,20631.84009,21014.50173,39.31,65502.04,55.1,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-76000-P,28AUG26,76000,P,0.1495,0.235,0.18980771,9534.65253,14987.580899999999,33.81,63923.11,5.4,0.0,,,,,
deribit,BTC,option,BTC-4AUG26-65500-C,4AUG26,65500,C,,0.0002,0.00011969,0.0,12.755388000000002,31.49,63749.12,49.5,24.5,0.02628,1.67963,7e-05,-8.81606,
deribit,BTC,option,BTC-30OCT26-72000-P,30OCT26,72000,P,0.144,0.1485,0.14620728,9183.879359999999,9470.87559,35.08,64404.81,0.0,0.0,,,,,
deribit,BTC,option,BTC-7AUG26-65000-C,7AUG26,65000,C,0.0048,0.0055,0.0049287,306.12931199999997,350.77317,30.06,63783.84,404.3,220.2,0.27429,21.35337,0.00017,-87.2004,
deribit,BTC,option,BTC-7AUG26-61000-C,7AUG26,61000,C,0.0425,0.048,0.04607398,2710.5199500000003,3061.2931200000003,39.02,63783.71,42.6,0.0,0.87849,12.93143,8e-05,-68.53665,
deribit,BTC,option,BTC-30OCT26-50000-P,30OCT26,50000,P,0.0125,0.0135,0.01290062,797.21175,860.98869,45.92,64404.81,66.9,8.2,,,,,
deribit,BTC,option,BTC-7AUG26-69000-C,7AUG26,69000,C,0.0002,0.0003,0.0002616,12.755388000000002,19.133081999999998,37.49,63783.71,1306.1,169.9,0.01969,3.06147,2e-05,-15.58352,
deribit,BTC,option,BTC-6AUG26-62000-P,6AUG26,62000,P,0.0025,0.0029,0.00267801,159.44235,184.953126,34.56,63768.39,6.7,6.8,-0.16417,13.52824,0.00013,-87.18954,
deribit,BTC,option,BTC-5AUG26-69000-P,5AUG26,69000,P,0.046,0.1215,0.08223671,2933.73924,7748.89821,37.14,63758.56,0.0,0.0,-0.99905,0.13872,0.0,-1.53214,
deribit,BTC,option,BTC-25SEP26-120000-C,25SEP26,120000,C,0.0001,0.0003,0.00018184,6.377694000000001,19.133081999999998,57.53,64160.31,1139.5,0.0,,,,,
deribit,BTC,option,BTC-30OCT26-78000-C,30OCT26,78000,C,0.012,0.013,0.01244618,765.3232800000001,829.10022,34.95,64404.81,75.2,63.0,,,,,
deribit,BTC,option,BTC-4AUG26-63000-C,4AUG26,63000,C,0.0105,0.0165,0.01295565,669.6578700000001,1052.31951,29.45,63749.12,44.4,26.9,0.83766,6.76911,0.0003,-99.70356,
deribit,BTC,option,BTC-25SEP26-170000-P,25SEP26,170000,P,1.56,1.746,1.64964071,99492.0264,111354.53724,71.81,64160.31,0.0,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-72000-P,28AUG26,72000,P,0.1265,0.134,0.12891919,8067.782910000001,8546.109960000002,30.8,63923.28,86.3,0.0,,,,,
deribit,BTC,option,BTC-6AUG26-69000-C,6AUG26,69000,C,,0.0001,0.00010726,0.0,6.377694000000001,39.02,63768.39,0.0,0.0,0.00991,1.44628,1e-05,-7.32757,
deribit,BTC,option,BTC-4AUG26-65000-C,4AUG26,65000,C,0.0001,0.0003,0.00023863,6.377694000000001,19.133081999999998,27.11,63749.12,68.7,13.9,0.05479,3.0565,0.00015,-17.65426,
deribit,BTC,option,BTC-26MAR27-88000-C,26MAR27,88000,C,0.0335,0.035,0.03407295,2136.5274900000004,2232.1929000000005,39.33,65502.04,70.6,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-74000-P,26MAR27,74000,P,0.2085,0.212,0.2096108,13297.49199,13520.71128,39.83,65502.21,54.0,1.0,,,,,
deribit,BTC,option,BTC-26MAR27-170000-C,26MAR27,170000,C,0.001,0.0014,0.00115033,63.77694,89.287716,47.29,65502.21,249.3,0.0,,,,,
deribit,BTC,option,BTC-7AUG26-70000-P,7AUG26,70000,P,0.0605,0.138,0.0976145,3858.50487,8801.21772,40.15,63783.71,0.4,0.0,-0.98866,1.90474,1e-05,-10.38418,
deribit,BTC,option,BTC-28AUG26-73000-P,28AUG26,73000,P,0.1055,0.1895,0.14388994,6728.46717,12085.73013,31.38,63923.11,4.7,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-74000-C,26MAR27,74000,C,0.079,0.081,0.07988793,5038.37826,5165.932140000001,39.83,65502.21,50.0,0.0,,,,,
deribit,BTC,option,BTC-14AUG26-72000-C,14AUG26,72000,C,0.0003,0.0005,0.00040599,19.133081999999998,31.88847,33.68,63828.84,1450.5,38.4,0.01978,5.2389,1e-05,-8.25885,
deribit,BTC,option,BTC-25DEC26-64000-P,25DEC26,64000,P,0.091,0.0925,0.09187689,5803.70154,5899.3669500000005,39.59,64838.8,270.6,0.2,,,,,
deribit,BTC,option,BTC-28AUG26-84000-C,28AUG26,84000,C,0.0002,0.0004,0.00026946,12.755388000000002,25.510776000000003,42.36,63923.11,59.9,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-54000-C,26MAR27,54000,C,0.2325,0.236,0.23480763,14828.138550000001,15051.35784,44.35,65502.04,0.1,0.0,,,,,
deribit,BTC,option,BTC-7AUG26-53000-P,7AUG26,53000,P,0.0001,0.0002,0.00017017,6.377694000000001,12.755388000000002,75.77,63783.84,70.8,0.5,-0.00663,1.19066,0.0,-10.57235,
deribit,BTC,option,BTC-25SEP26-115000-C,25SEP26,115000,C,0.0001,0.0003,0.00018234,6.377694000000001,19.133081999999998,54.09,64160.17,2175.6,0.1,,,,,
deribit,BTC,option,BTC-28AUG26-60000-C,28AUG26,60000,C,0.0715,0.077,0.07491734,4560.05121,4910.82438,36.08,63923.28,370.3,2.1,,,,,
deribit,BTC,option,BTC-26MAR27-120000-P,26MAR27,120000,P,0.7725,0.9165,0.83798975,49267.68615,58451.56551,41.43,65502.04,1.8,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-84000-P,25JUN27,84000,P,0.3365,0.343,0.33838217,21460.94031,21875.490420000002,40.76,66250.16,0.1,0.0,,,,,
deribit,BTC,option,BTC-30OCT26-78000-P,30OCT26,78000,P,0.2205,0.226,0.22355409,14062.815270000001,14413.588440000001,34.95,64404.81,0.1,0.0,,,,,
deribit,BTC,option,BTC-21AUG26-66000-C,21AUG26,66000,C,0.013,0.014,0.01333502,829.10022,892.87716,29.93,63881.67,367.0,84.1,0.32318,50.4989,9e-05,-42.7382,
deribit,BTC,option,BTC-26MAR27-104000-P,26MAR27,104000,P,0.5975,0.6065,0.60124375,38106.72165000001,38680.71411,40.09,65502.21,0.1,0.0,,,,,
deribit,BTC,option,BTC-6AUG26-59000-P,6AUG26,59000,P,0.0003,0.0006,0.00040548,19.133081999999998,38.266163999999996,47.16,63768.39,7.9,7.0,-0.02526,3.22341,2e-05,-24.60841,
deribit,BTC,option,BTC-6AUG26-61000-P,6AUG26,61000,P,0.0012,0.0015,0.00131759,76.53232799999999,95.66541000000001,38.37,63768.39,7.9,8.1,-0.08413,8.44269,7e-05,-60.41697,
deribit,BTC,option,BTC-28AUG26-57000-P,28AUG26,57000,P,0.0065,0.007,0.00676488,414.55011,446.43858,40.11,63923.11,984.4,510.7,,,,,
deribit,BTC,option,BTC-26MAR27-94000-P,26MAR27,94000,P,0.4555,0.4635,0.45865473,29050.396170000004,29560.61169,39.39,65502.21,9.1,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-100000-P,25DEC26,100000,P,0.543,0.5545,0.5474769,34630.87842,35364.31323,39.81,64838.8,303.3,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-75000-P,25DEC26,75000,P,0.198,0.201,0.19914392,12627.834120000001,12819.16494,38.04,64838.8,897.2,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-70000-P,28AUG26,70000,P,0.098,0.105,0.1003125,6250.14012,6696.5787,30.59,63923.28,181.5,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-60000-P,28AUG26,60000,P,0.013,0.014,0.01353811,829.10022,892.87716,36.08,63923.28,1952.0,216.3,,,,,
deribit,BTC,option,BTC-25SEP26-130000-C,25SEP26,130000,C,0.0001,0.0003,0.00018148,6.377694000000001,19.133081999999998,63.93,64160.31,1431.6,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-76000-C,26MAR27,76000,C,0.07,0.0715,0.07080528,4464.385800000001,4560.05121,39.66,65502.21,299.7,13.7,,,,,
deribit,BTC,option,BTC-25JUN27-92000-C,25JUN27,92000,C,0.0475,0.0495,0.0486146,3029.40465,3156.9585300000003,40.6,66250.16,3.3,0.0,,,,,
deribit,BTC,option,BTC-30OCT26-65000-P,30OCT26,65000,P,0.0755,0.077,0.0765101,4815.15897,4910.82438,36.6,64404.81,63.8,2.0,,,,,
deribit,BTC,option,BTC-30OCT26-59000-P,30OCT26,59000,P,0.038,0.0395,0.03858307,2423.52372,2519.18913,39.05,64404.81,0.6,0.1,,,,,
deribit,BTC,option,BTC-25SEP26-92000-C,25SEP26,92000,C,0.0004,0.0006,0.00054259,25.510776000000003,38.266163999999996,40.04,64160.31,490.0,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-125000-C,25SEP26,125000,C,0.0001,0.0003,0.00018165,6.377694000000001,19.133081999999998,60.81,64160.17,2323.7,0.1,,,,,
deribit,BTC,option,BTC-30OCT26-82000-C,30OCT26,82000,C,0.0065,0.0075,0.00707314,414.55011,478.32705,35.15,64404.81,4.4,0.7,,,,,
deribit,BTC,option,BTC-25DEC26-120000-P,25DEC26,120000,P,0.8475,0.8605,0.85226456,54050.95665000001,54880.05687000001,43.4,64838.7,35.6,0.0,,,,,
deribit,BTC,option,BTC-21AUG26-60000-P,21AUG26,60000,P,0.009,0.0095,0.00929629,573.9924599999999,605.88093,35.88,63881.67,546.3,14.5,-0.20149,39.5473,6e-05,-40.12052,
deribit,BTC,option,BTC-28AUG26-56000-C,28AUG26,56000,C,0.1255,0.1315,0.12935697,8004.00597,8386.66761,41.59,63923.28,63.4,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-220000-P,25DEC26,220000,P,2.2785,2.5175,2.39314589,145315.75779,160558.44645000002,59.49,64838.7,0.0,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-70000-P,25JUN27,70000,P,0.19,0.1925,0.19067376,12117.6186,12277.060950000001,41.77,66250.16,9.5,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-65000-C,26MAR27,65000,C,0.133,0.1355,0.13431511,8482.33302,8641.775370000001,41.12,65502.21,211.5,25.0,,,,,
deribit,BTC,option,BTC-26MAR27-130000-C,26MAR27,130000,C,0.0037,0.0042,0.00395963,235.974678,267.86314799999997,42.59,65502.21,1057.3,0.1,,,,,
deribit,BTC,option,BTC-25SEP26-175000-C,25SEP26,175000,C,,0.0002,1.269e-05,0.0,12.755388000000002,71.81,64160.31,1355.3,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-74000-P,28AUG26,74000,P,0.1195,0.2045,0.15906109,7621.34433,13042.38423,32.04,63923.11,3.3,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-50000-C,28AUG26,50000,C,0.2155,0.2215,0.21943056,13743.93057,14126.59221,51.89,63923.28,51.0,0.0,,,,,
deribit,BTC,option,BTC-14AUG26-65000-C,14AUG26,65000,C,0.0125,0.013,0.01263033,797.21175,829.10022,29.79,63828.84,391.8,274.0,0.37219,41.31648,0.00012,-57.61481,
deribit,BTC,option,BTC-26MAR27-84000-C,26MAR27,84000,C,0.043,0.044,0.04343216,2742.4084199999998,2806.18536,39.31,65502.21,242.5,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-160000-C,25JUN27,160000,C,0.0038,0.0045,0.00418505,242.352372,286.99622999999997,44.51,66250.16,513.3,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-170000-P,25JUN27,170000,P,1.4805,1.6725,1.56936709,94421.75967,106666.93215000001,45.45,66250.16,14.6,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-86000-P,25SEP26,86000,P,0.2955,0.393,0.34150078,18846.08577,25064.337420000003,37.03,64160.17,11.6,0.0,,,,,
deribit,BTC,option,BTC-21AUG26-75000-C,21AUG26,75000,C,0.0005,0.0006,0.00056708,31.88847,38.266163999999996,35.02,63881.99,1141.5,308.3,0.0206,6.98189,1e-05,-6.91219,
deribit,BTC,option,BTC-6AUG26-61500-C,6AUG26,61500,C,0.0335,0.0555,0.03743296,2136.5274900000004,3539.62017,36.46,63768.39,0.0,0.0,0.88248,10.77746,0.0001,-73.28099,
deribit,BTC,option,BTC-5AUG26-59000-C,5AUG26,59000,C,0.0415,0.107,0.07478432,2646.74301,6824.13258,52.11,63758.1,0.0,0.0,0.98696,1.45317,1e-05,-22.52647,
deribit,BTC,option,BTC-25SEP26-68000-C,25SEP26,68000,C,0.027,0.028,0.02719064,1721.97738,1785.75432,33.15,64160.31,870.6,22.9,,,,,
deribit,BTC,option,BTC-14AUG26-62000-C,14AUG26,62000,C,0.038,0.041,0.03971669,2423.52372,2614.8545400000003,33.54,63828.84,5.7,2.0,0.70559,37.65052,9e-05,-59.11625,
deribit,BTC,option,BTC-25SEP26-280000-C,25SEP26,280000,C,,0.0001,1.2e-07,0.0,6.377694000000001,81.51,64160.17,91.7,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-230000-C,25DEC26,230000,C,,0.0003,0.00011856,0.0,19.133081999999998,62.41,64838.7,195.9,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-50000-P,25DEC26,50000,P,0.025,0.026,0.02560751,1594.4235,1658.20044,46.23,64838.8,1865.2,49.3,,,,,
deribit,BTC,option,BTC-28AUG26-65000-C,28AUG26,65000,C,0.025,0.026,0.02548159,1594.4235,1658.20044,31.77,63923.28,1287.0,134.5,,,,,
deribit,BTC,option,BTC-28AUG26-68000-P,28AUG26,68000,P,0.072,0.078,0.07397353,4591.9396799999995,4974.60132,30.52,63923.28,89.4,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-76000-C,28AUG26,76000,C,0.0008,0.001,0.00088453,51.02155200000001,63.77694,33.81,63923.11,766.0,40.6,,,,,
deribit,BTC,option,BTC-25DEC26-54000-P,25DEC26,54000,P,0.0365,0.038,0.03741671,2327.85831,2423.52372,43.61,64838.8,1811.3,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-92000-P,25DEC26,92000,P,0.425,0.4345,0.428451,27105.1995,27711.08043,38.61,64838.7,4.6,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-40000-C,28AUG26,40000,C,0.352,0.3975,0.37449598,22449.48288,25351.33365,70.59,63923.11,23.4,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-78000-P,26MAR27,78000,P,0.252,0.2565,0.25347223,16071.78888,16358.78511,39.52,65502.21,183.0,0.6,,,,,
deribit,BTC,option,BTC-5AUG26-61500-C,5AUG26,61500,C,0.0325,0.0405,0.03622443,2072.75055,2582.9660700000004,36.84,63758.1,0.0,0.0,0.93066,5.77144,8e-05,-63.24846,
deribit,BTC,option,BTC-25SEP26-54000-C,25SEP26,54000,C,0.1655,0.171,0.16923308,10555.08357,10905.856740000001,42.59,64160.31,7.2,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-108000-C,25DEC26,108000,C,0.0027,0.0031,0.00292572,172.19773800000002,197.708514,41.0,64838.7,122.2,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-60000-P,25DEC26,60000,P,0.0645,0.066,0.0652408,4113.6126300000005,4209.27804,40.83,64838.8,6447.3,1.9,,,,,
deribit,BTC,option,BTC-21AUG26-55000-C,21AUG26,55000,C,0.1375,0.1435,0.14146386,8769.32925,9151.99089,44.27,63881.67,0.0,0.0,0.94377,15.92,2e-05,-19.93334,
deribit,BTC,option,BTC-25JUN27-58000-C,25JUN27,58000,C,0.222,0.2255,0.22449907,14158.48068,14381.699970000001,44.04,66250.24,4.8,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-250000-P,25DEC26,250000,P,2.726,2.997,2.85580102,173855.93844,191139.48918,62.95,64838.7,10.0,0.0,,,,,
deribit,BTC,option,BTC-4AUG26-68000-C,4AUG26,68000,C,,0.0001,6e-08,0.0,6.377694000000001,36.11,63749.12,48.8,0.0,2e-05,0.00256,0.0,-0.00489,
deribit,BTC,option,BTC-25SEP26-85000-C,25SEP26,85000,C,0.0011,0.0014,0.00126353,70.154634,89.287716,36.55,64160.31,1193.8,3.8,,,,,
deribit,BTC,option,BTC-5AUG26-60000-P,5AUG26,60000,P,0.0002,0.0004,0.00029025,12.755388000000002,25.510776000000003,45.82,63758.56,43.8,26.8,-0.02355,2.40616,3e-05,-17.3245,
deribit,BTC,option,BTC-26MAR27-190000-P,26MAR27,190000,P,1.8025,2.012,1.90157147,114957.93435000001,128319.20328,50.68,65502.21,0.9,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-160000-C,25DEC26,160000,C,0.0002,0.0007,0.0003269,12.755388000000002,44.643858,50.67,64838.7,1224.0,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-88000-P,25DEC26,88000,P,0.3675,0.374,0.37049055,23438.02545,23852.57556,38.13,64838.7,4.2,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-96000-P,25DEC26,96000,P,0.484,0.494,0.48749573,30868.03896,31505.80836,39.09,64838.53,11.3,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-96000-P,25SEP26,96000,P,0.446,0.553,0.49669332,28444.51524,35268.647820000006,42.93,64160.17,1.0,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-90000-C,25DEC26,90000,C,0.0105,0.0115,0.01109337,669.6578700000001,733.43481,38.24,64838.7,3301.0,208.1,,,,,
deribit,BTC,option,BTC-26MAR27-66000-C,26MAR27,66000,C,0.1265,0.1285,0.12705939,8067.782910000001,8195.336790000001,40.92,65502.21,17.9,0.2,,,,,
deribit,BTC,option,BTC-25JUN27-62000-P,25JUN27,62000,P,0.125,0.1275,0.12614064,7972.1175,8131.559850000001,43.11,66250.16,37.9,9.5,,,,,
